30063	イクノディクタス	根性	3	146	129	143	135	147	710	700	710	750	700	7	1	2	6	7	5	2	6	7	2
30064	タマモクロス	パワー	3	146	132	149	129	144	700	720	750	700	700	7	3	1	2	7	7	1	7	6	7
30065	ゼンノロブロイ	スピード	3	138	138	143	138	143	750	700	720	700	700	7	1	2	3	7	7	1	7	7	3
30066	ミホノブルボン	賢さ	3	146	122	142	152	138	720	700	700	700	750	7	1	5	6	7	6	7	3	1	1
30068	カレンチャン	賢さ	3	147	108	157	141	147	720	700	700	700	750	7	2	7	4	1	1	6	7	3	1
30069	ナリタブライアン	スタミナ	3	143	139	150	139	129	700	750	700	720	700	7	1	2	6	7	7	1	7	7	4
30070	ユキノビジン	根性	3	139	142	130	148	141	710	700	710	750	700	7	4	5	7	7	5	5	7	2	1
30071	ダイタクヘリオス	パワー	3	148	122	151	151	128	700	720	750	700	700	7	1	5	7	6	3	7	6	1	1
30072	マヤノトップガン	スピード	3	127	156	121	151	145	750	700	720	700	700	7	3	4	4	7	7	7	7	6	5
30073	ナリタタイシン	賢さ	3	146	132	149	129	144	720	700	700	700	750	7	1	2	4	7	7	1	2	6	7
30074	マーベラスサンデー	パワー	3	150	134	146	124	146	700	720	750	700	700	7	2	1	1	7	6	1	6	7	5
30075	マンハッタンカフェ	スタミナ	3	133	148	144	136	139	700	750	700	720	700	7	1	1	1	5	7	1	5	7	5
30076	サイレンススズカ	スピード	3	151	134	127	150	138	750	700	720	700	700	7	1	4	7	7	3	7	5	3	1
30077	アドマイヤベガ	パワー	3	146	129	158	119	148	700	720	750	700	700	7	1	2	5	7	5	1	1	7	7
30078	マチカネフクキタル	スピード	3	137	141	149	141	132	750	700	720	700	700	7	2	2	5	7	7	1	6	7	2
30079	メイショウドトウ	スタミナ	3	143	145	135	146	131	700	750	700	720	700	7	3	1	2	7	7	2	7	6	3
30082	ニシノフラワー	賢さ	3	141	131	141	144	143	720	700	700	700	750	7	2	7	7	4	1	2	7	7	1
30083	サクラバクシンオー	根性	3	148	110	155	145	142	710	700	710	750	700	7	1	7	6	1	1	7	7	2	1
30084	トーセンジョーダン	スピード	3	139	148	125	151	137	750	700	720	700	700	7	1	1	1	7	6	4	7	7	1
30085	アグネスデジタル	パワー	3	135	141	133	150	141	700	720	750	700	700	7	7	2	7	7	1	1	7	7	6
30086	ナリタトップロード	スピード	3	136	161	129	132	142	750	700	720	700	700	7	1	1	4	7	7	2	7	6	4
30087	メジロブライト	スタミナ	3	139	157	137	117	150	700	750	700	720	700	7	1	2	5	7	7	1	5	7	7
30088	サトノダイヤモンド	賢さ	3	141	137	145	130	147	720	700	700	700	750	7	1	2	4	7	7	1	4	7	6
30089	マーベラスサンデー	根性	3	150	134	146	124	146	710	700	710	750	700	7	2	1	1	7	6	1	6	7	5
30090	シンボリルドルフ	スタミナ	3	136	141	133	146	144	700	750	700	720	700	7	1	3	5	7	7	6	7	7	5
30091	シリウスシンボリ	賢さ	3	143	143	137	146	131	720	700	700	700	750	7	1	1	5	7	5	3	7	5	3
30092	エアシャカール	スピード	3	152	132	152	121	143	750	700	720	700	700	7	1	2	5	7	7	2	5	7	6
30093	ダイワスカーレット	パワー	3	139	131	134	150	146	700	720	750	700	700	7	1	2	7	7	6	7	7	3	1
30094	バンブーメモリー	根性	3	146	128	155	137	134	710	700	710	750	700	7	4	7	7	6	1	1	3	7	5
30095	シーキングザパール	スピード	3	147	118	149	135	151	750	700	720	700	700	7	2	7	7	2	1	1	5	7	6
30096	カワカミプリンセス	パワー	3	150	121	157	132	140	700	720	750	700	700	7	1	5	4	7	4	1	5	7	4
30097	ミスターシービー	賢さ	3	157	131	165	126	121	720	700	700	700	750	7	1	1	7	7	7	1	3	6	7
30098	ハルウララ	パワー	3	144	115	150	147	144	700	720	750	700	700	1	7	7	6	1	1	1	1	7	5
30099	イクノディクタス	スタミナ	3	146	129	143	135	147	700	750	700	720	700	7	1	2	6	7	5	2	6	7	2
30100	ライスシャワー	賢さ	3	121	167	120	152	140	720	700	700	700	750	7	1	3	5	7	7	6	7	5	1
30101	アグネスタキオン	スピード	3	142	135	135	138	150	750	700	720	700	700	7	1	1	4	7	6	3	7	6	2
30102	エルコンドルパサー	根性	3	140	130	135	149	146	710	700	710	750	700	7	6	2	7	7	6	3	7	7	5
30103	マチカネタンホイザ	賢さ	3	141	138	143	138	140	720	700	700	700	750	7	1	1	2	7	7	2	7	7	3
30104	ゼンノロブロイ	スタミナ	3	138	138	143	138	143	700	750	700	720	700	7	1	2	3	7	7	1	7	7	3
30105	スペシャルウィーク	根性	3	133	138	148	140	141	710	700	710	750	700	7	1	2	5	7	7	1	7	7	5
30106	エアグルーヴ	パワー	3	141	136	136	142	145	700	720	750	700	700	7	1	5	6	7	3	4	7	7	1
30107	マルゼンスキー	スピード	3	146	118	136	150	150	750	700	720	700	700	7	4	6	7	6	5	7	3	1	1
30108	ナカヤマフェスタ	賢さ	3	150	142	157	121	130	720	700	700	700	750	7	1	2	4	7	5	1	5	7	4
30109	サクラチヨノオー	根性	3	142	137	130	147	144	710	700	710	750	700	7	1	1	7	7	2	6	7	2	1
30110	マンハッタンカフェ	スタミナ	3	133	148	144	136	139	700	750	700	720	700	7	1	1	1	5	7	1	5	7	5
30111	トウカイテイオー	賢さ	3	140	139	133	142	146	720	700	700	700	750	7	1	2	3	7	6	4	7	5	3
30112	ツインターボ	根性	3	143	138	135	146	138	710	700	710	750	700	7	3	3	6	7	5	7	1	1	1
30113	ビワハヤヒデ	スタミナ	3	135	143	132	143	147	700	750	700	720	700	7	2	2	5	7	7	3	7	6	3
30114	ダイイチルビー	パワー	3	153	123	158	131	135	700	750	700	720	700	7	1	7	7	3	1	1	6	7	7
30115	メジロパーマー	スタミナ	3	146	146	125	149	134	700	750	700	720	700	7	1	1	2	7	7	7	3	2	1
30116	ダイタクヘリオス	スピード	3	148	122	151	151	128	750	700	720	700	700	7	1	5	7	6	3	7	6	1	1
30117	シンコウウインディ	根性	3	139	130	151	148	132	710	700	710	750	700	3	7	5	7	6	1	1	7	6	2
30118	シンボリクリスエス	スタミナ	3	152	137	152	122	137	700	750	700	720	700	7	1	1	3	7	7	1	7	7	4
30119	メジロアルダン	スピード	3	142	145	139	130	144	750	700	720	700	700	7	2	3	4	7	5	5	7	5	1
30120	ヤエノムテキ	根性	3	141	148	128	147	136	710	700	710	750	700	7	4	3	6	7	4	2	7	6	2
30121	ミホノブルボン	スピード	3	146	122	142	152	138	750	700	720	700	700	7	1	5	6	7	6	7	3	1	1
30122	エイシンフラッシュ	スピード	3	150	133	143	132	142	750	700	720	700	700	7	1	1	2	7	7	1	6	7	5
30123	ナリタブライアン	パワー	3	143	139	150	139	129	700	720	750	700	700	7	1	2	6	7	7	1	7	7	4
30124	エアグルーヴ	賢さ	3	141	136	136	142	145	720	700	700	700	750	7	1	5	6	7	3	4	7	7	1
30125	サクラローレル	スタミナ	3	135	145	135	148	137	700	750	700	720	700	7	3	1	5	7	7	1	5	7	6
30126	ヤマニンゼファー	根性	3	147	133	131	147	142	700	750	700	720	700	7	4	6	7	7	1	3	7	5	1
30127	スペシャルウィーク	スタミナ	3	133	138	148	140	141	700	750	700	720	700	7	1	2	5	7	7	1	7	7	5
30128	スイープトウショウ	賢さ	3	151	127	155	122	145	720	700	700	700	750	7	1	3	7	7	5	1	3	7	7
30129	グラスワンダー	パワー	3	146	124	155	129	146	700	720	750	700	700	7	1	1	7	6	7	2	7	7	2
30130	ケイエスミラクル	根性	3	161	114	144	141	140	710	700	710	750	700	7	1	7	6	1	1	3	7	6	5
30131	マーベラスサンデー	スピード	3	150	134	146	124	146	750	700	720	700	700	7	2	1	1	7	6	1	6	7	5
30132	ビコーペガサス	パワー	3	146	117	154	136	147	700	720	750	700	700	7	3	7	6	1	1	1	6	7	3
30133	ヒシアケボノ	賢さ	3	149	110	158	141	142	720	700	700	700	750	7	2	7	6	2	1	6	7	5	1
30134	メジロラモーヌ	賢さ	3	152	135	146	124	143	720	700	700	700	750	7	2	6	7	7	2	1	7	7	2
30135	カツラギエース	スピード	3	150	142	133	145	130	750	700	720	700	700	7	1	3	6	7	5	7	7	3	1
30136	シンボリクリスエス	根性	3	152	137	152	122	137	710	700	710	750	700	7	1	1	3	7	7	1	7	7	4
30138	ナイスネイチャ	パワー	3	147	131	150	128	144	700	720	750	700	700	7	1	1	5	7	7	2	6	7	4
30139	メジロマックイーン	スタミナ	3	121	161	121	153	144	700	750	700	720	700	7	3	1	2	7	7	6	7	4	2
30140	トウカイテイオー	スピード	3	140	139	133	142	146	750	700	720	700	700	7	1	2	3	7	6	4	7	5	3
30141	ミホノブルボン	賢さ	3	146	122	142	152	138	720	700	700	700	750	7	1	5	6	7	6	7	3	1	1
30142	サクラローレル	スタミナ	3	135	145	135	148	137	700	750	700	720	700	7	3	1	5	7	7	1	5	7	6
30143	イクノディクタス	パワー	3	146	129	143	135	147	700	720	750	700	700	7	1	2	6	7	5	2	6	7	2
30145	タニノギムレット	パワー	3	150	135	161	119	135	700	720	750	700	700	7	2	2	7	7	2	1	4	6	7
30146	オグリキャップ	賢さ	3	151	116	156	134	143	720	700	700	700	750	7	6	3	7	7	6	2	7	7	4
30147	ジャングルポケット	スピード	3	149	140	155	123	133	750	700	720	700	700	7	1	1	5	7	6	1	4	7	6
30148	ダイワスカーレット	根性	3	139	131	134	150	146	710	700	710	750	700	7	1	2	7	7	6	7	7	3	1
30149	アストンマーチャン	賢さ	3	149	123	147	148	133	720	700	700	700	750	7	1	7	6	1	1	7	7	1	1
30150	ウオッカ	スタミナ	3	152	114	161	129	144	700	750	700	720	700	7	1	2	7	7	2	5	6	7	2
30151	マヤノトップガン	パワー	3	127	156	121	151	145	700	720	750	700	700	7	3	4	4	7	7	7	7	6	5
30152	テイエムオペラオー	賢さ	3	125	158	125	152	140	710	700	710	750	700	7	3	1	3	7	7	5	7	7	1
30153	ゴールドシチー	根性	3	139	142	144	142	133	710	700	710	750	700	7	4	2	7	6	6	2	7	7	2
30154	メジロパーマー	スピード	3	146	146	125	149	134	750	700	720	700	700	7	1	1	2	7	7	7	3	2	1
30155	ダイタクヘリオス	賢さ	3	148	122	151	151	128	720	700	700	700	750	7	1	5	7	6	3	7	6	1	1
30156	ワンダーアキュート	パワー	3	130	127	131	156	156	700	720	750	700	700	1	7	4	7	7	3	5	7	5	3
30157	マンハッタンカフェ	賢さ	3	133	148	144	136	139	720	700	700	700	750	7	1	1	1	5	7	1	5	7	5
30158	ジャングルポケット	根性	3	149	140	155	123	133	710	700	710	750	700	7	1	1	5	7	6	1	4	7	6
30159	エアグルーヴ	スピード	3	141	136	136	142	145	750	700	720	700	700	7	1	5	6	7	3	4	7	7	1
30161	エルコンドルパサー	スピード	3	140	130	135	149	146	750	700	720	700	700	7	6	2	7	7	6	3	7	7	5
30162	アドマイヤベガ	スタミナ	3	146	129	158	119	148	700	750	700	720	700	7	1	2	5	7	5	1	1	7	7
30163	ナカヤマフェスタ	賢さ	3	150	142	157	121	130	720	700	700	700	750	7	1	2	4	7	5	1	5	7	4
30164	ヒシアマゾン	パワー	3	143	134	155	132	136	700	720	750	700	700	7	3	4	7	7	6	1	6	5	7
30165	タニノギムレット	スタミナ	3	150	135	161	119	135	700	750	700	720	700	7	2	2	7	7	2	1	4	6	7
30166	タップダンスシチー	根性	3	155	140	131	152	122	710	700	710	750	700	7	1	1	2	7	6	7	6	2	1
30167	ファインモーション	スピード	3	141	135	138	138	148	750	700	720	700	700	7	1	2	7	7	5	4	7	5	3
30168	ゴールドシップ	スピード	3	137	151	155	131	126	750	700	720	700	700	7	1	1	5	7	7	1	6	6	7
30169	ツルマルツヨシ	パワー	3	146	140	131	137	146	700	720	750	700	700	7	2	2	4	7	6	1	7	7	3
30170	キングヘイロー	根性	3	148	117	154	132	149	710	700	710	750	700	7	1	7	6	6	5	1	6	7	4
30171	ハルウララ	パワー	3	144	115	150	147	144	700	720	750	700	700	1	7	7	6	1	1	1	1	7	5
30172	メジロマックイーン	賢さ	3	121	161	121	153	144	720	700	700	700	750	7	3	1	2	7	7	6	7	4	2
30173	サウンズオブアース	スタミナ	3	142	130	149	133	146	700	750	700	720	700	7	1	1	2	7	7	1	6	7	3
30174	メジロドーベル	スピード	3	151	133	149	126	141	750	700	720	700	700	7	1	3	7	7	2	5	6	7	1
30175	メジロラモーヌ	パワー	3	152	135	146	124	143	700	720	750	700	700	7	2	6	7	7	2	1	7	7	2
30176	メジロライアン	根性	3	148	124	156	130	142	710	700	710	750	700	7	1	3	5	7	6	2	7	7	2
30177	ヴィブロス	根性	3	153	130	156	126	135	710	700	710	750	700	7	1	3	7	7	1	1	4	7	2
30178	ドゥラメンテ	スピード	3	167	142	157	108	126	750	700	720	700	700	7	1	1	7	7	5	1	5	7	6
30179	サトノダイヤモンド	賢さ	3	141	137	145	130	147	720	700	700	700	750	7	1	2	4	7	7	1	4	7	6
30181	ツインターボ	スタミナ	3	143	138	135	146	138	700	750	700	720	700	7	3	3	6	7	5	7	1	1	1
30182	ホッコータルマエ	スタミナ	3	142	150	123	134	151	700	750	700	720	700	1	7	2	7	7	3	6	7	1	1
30183	ウイニングチケット	パワー	3	148	126	152	133	141	700	720	750	700	700	7	1	1	2	7	6	1	6	7	1
30184	サクラバクシンオー	スピード	3	148	110	155	145	142	750	700	720	700	700	7	1	7	6	1	1	7	7	2	1
30185	ノースフライト	賢さ	3	152	118	146	148	136	720	700	700	700	750	7	1	5	7	6	1	4	7	4	5
30186	ジェンティルドンナ	スピード	3	165	132	150	127	126	750	700	720	700	700	7	1	1	7	7	6	3	7	7	4
30187	オルフェーヴル	根性	3	160	151	156	110	123	710	700	710	750	700	7	4	1	5	7	7	1	2	7	7
30189	キタサンブラック	根性	3	141	149	121	149	140	710	700	710	750	700	7	1	3	3	7	7	7	6	5	1
30190	ドゥラメンテ	スタミナ	3	167	142	157	108	126	700	750	700	720	700	7	1	1	7	7	5	1	5	7	6
30191	サウンズオブアース	パワー	3	142	130	149	133	146	700	720	750	700	700	7	1	1	2	7	7	1	6	7	3
30192	ヴィブロス	スピード	3	153	130	156	126	135	750	700	720	700	700	7	1	3	7	7	1	1	4	7	2
30193	シュヴァルグラン	スタミナ	3	136	162	126	140	136	700	750	700	720	700	7	1	1	1	7	7	1	7	6	2
30194	ラインクラフト	根性	3	145	134	142	145	134	710	700	710	750	700	7	1	7	7	6	1	3	7	5	1
30195	ケイエスミラクル	パワー	3	161	114	144	141	140	700	720	750	700	700	7	1	7	6	1	1	3	7	6	5
30196	ヤマニンゼファー	スピード	3	147	133	131	147	142	750	700	720	700	700	7	4	6	7	7	1	3	7	5	1
30197	バンブーメモリー	パワー	3	146	128	155	137	134	700	720	750	700	700	7	4	7	7	6	1	1	3	7	5
30198	ネオユニヴァース	賢さ	3	142	130	144	122	162	720	700	700	700	750	7	1	2	6	7	6	2	7	7	5
30199	ヒシミラクル	スタミナ	3	140	148	144	136	132	700	750	700	720	700	7	1	1	1	7	7	1	5	7	6
30200	ノーリーズン	根性	3	151	131	150	145	123	710	700	710	750	700	7	1	1	6	7	5	1	4	7	2
30201	ナリタタイシン	賢さ	3	146	132	149	129	144	720	700	700	700	750	7	1	2	4	7	7	1	2	6	7
30202	ウオッカ	根性	3	152	114	161	129	144	710	700	710	750	700	7	1	2	7	7	2	5	6	7	2
30203	ジャングルポケット	パワー	3	149	140	155	123	133	700	720	750	700	700	7	1	1	5	7	6	1	4	7	6
30204	セイウンスカイ	パワー	3	148	148	138	133	133	700	720	750	700	700	7	1	1	5	7	7	7	6	4	3
30205	ヴィルシーナ	スピード	3	147	127	126	159	141	750	700	720	700	700	7	1	5	7	7	1	7	7	3	1
30206	ヴィブロス	スピード	3	153	130	156	126	135	750	700	720	700	700	7	1	3	7	7	1	1	4	7	2
30208	ニシノフラワー	パワー	3	141	131	141	144	143	700	720	750	700	700	7	2	7	7	4	1	2	7	7	1
30209	ダンツフレーム	スタミナ	3	144	135	158	128	135	700	750	700	720	700	7	2	3	6	7	4	1	7	6	4
30210	スマートファルコン	スピード	3	144	135	135	150	136	750	700	720	700	700	3	7	6	7	7	3	7	4	1	1
30211	コパノリッキー	賢さ	3	145	136	144	135	140	720	700	700	700	750	2	7	5	7	7	1	7	7	5	1
30212	ワンダーアキュート	スタミナ	3	130	127	131	156	156	700	750	700	720	700	1	7	4	7	7	3	5	7	5	3
30213	トウカイテイオー	スピード	3	140	139	133	142	146	750	700	720	700	700	7	1	2	3	7	6	4	7	5	3
30214	ファインモーション	根性	3	141	135	138	138	148	710	700	710	750	700	7	1	2	7	7	5	4	7	5	3
30215	スティルインラブ	スピード	3	143	132	153	134	138	750	700	720	700	700	7	1	5	7	7	1	1	7	7	2
30216	ブエナビスタ	根性	3	133	120	158	151	138	710	700	710	750	700	7	1	1	7	7	6	1	6	7	7
30218	タイキシャトル	賢さ	3	146	121	148	143	142	720	700	700	700	750	7	5	7	7	3	1	5	7	3	1
30219	フジキセキ	根性	3	146	138	147	132	137	710	700	710	750	700	7	2	6	7	6	3	5	7	5	1
30220	シンボリクリスエス	賢さ	3	152	137	152	122	137	720	700	700	700	750	7	1	1	3	7	7	1	7	7	4
30221	サトノダイヤモンド	スタミナ	3	141	137	145	130	147	700	750	700	720	700	7	1	2	4	7	7	1	4	7	6
30222	エスポワールシチー	パワー	3	152	127	138	136	147	700	720	750	700	700	3	7	7	7	6	1	7	7	2	1
